縣市	行政區	村里	圖號坐標	型式
新北市	淡水區	中和里	B6082GA42	水泥桿
新北市	淡水區	大庄里	B5172HD23	水泥桿
新北市	淡水區	義山里	B5578GE24	水泥桿
新北市	淡水區	忠山里	B5578HE14	水泥桿
新北市	淡水區	忠山里	B5578HE82	水泥桿
臺北市	北投區	泉源里	B6564CA7457	水泥桿
新北市	淡水區	水源里	B5973FB96	水泥桿
新北市	淡水區	水源里	B5973FC80	水泥桿
臺北市	北投區	中心里	B6263DA88	水泥桿
臺北市	北投區	八仙里	B6159FA24	水泥桿
臺北市	北投區	清江里	B6260CC44	水泥桿
臺北市	北投區	八仙里	B6159EB98	水泥桿
臺北市	北投區	八仙里	B6159EC82	水泥桿
臺北市	北投區	大同里	B6161DD48	水泥併桿
臺北市	北投區	大同里	B6161CD52	水泥桿
臺北市	北投區	清江里	B6260BA41	水泥桿
臺北市	北投區	關渡里	B5759GC71	水泥桿
新北市	淡水區	民生里	B5763CA19	水泥桿
新北市	淡水區	福德里	B5759DE69	水泥桿
臺北市	北投區	八仙里	B6057AE53	水泥桿
新北市	淡水區	中和里	B6081GE07	水泥桿
新北市	淡水區	中和里	B6081FE62	水泥桿
新北市	淡水區	大庄里	B5273AB17	水泥桿
新北市	淡水區	中和里	B6081FD38	水泥桿
新北市	淡水區	八勢里	B5664HC87	水泥桿
新北市	淡水區	八勢里	B5764AB34	水泥桿
臺北市	北投區	泉源里	B6567HC90	水泥桿
新北市	淡水區	中和里	B6081ED83	水泥桿
新北市	淡水區	蕃薯里	B6079GB19	水泥桿
新北市	淡水區	義山里	B5579FB58	水泥桿
新北市	淡水區	義山里	B5579EC74	水泥桿
新北市	淡水區	義山里	B5579EC14	水泥桿
新北市	淡水區	義山里	B5579DC74	水泥桿
新北市	淡水區	八勢里	B5663GE82	水泥桿
臺北市	北投區	桃源里	B6062BD17	水泥桿
臺北市	北投區	桃源里	B6062AE23	水泥桿
臺北市	北投區	桃源里	B6062AE79	水泥桿
臺北市	北投區	桃源里	B6063AA0455	水泥桿
臺北市	北投區	桃源里	B5963HB43	水泥併桿
臺北市	北投區	桃源里	B6062AE25	水泥桿
臺北市	北投區	泉源里	B6667AD51	水泥桿
新北市	淡水區	中和里	B6081ED42	水泥桿
臺北市	北投區	中央里	B6260AE85	水泥桿
臺北市	北投區	奇岩里	B6359CE07	水泥桿
臺北市	北投區	清江里	B6260BA52	水泥桿
臺北市	北投區	奇岩里	B6360CA00	H桿
臺北市	北投區	清江里	B6260CA44	水泥桿
臺北市	北投區	開明里	B6263DE07	水泥桿
臺北市	北投區	奇岩里	B6360BA13	水泥桿
臺北市	北投區	奇岩里	B6360AA52	水泥桿
臺北市	北投區	奇岩里	B6360CA34	水泥桿
臺北市	北投區	奇岩里	B6360CA37	水泥桿
臺北市	北投區	清江里	B6260DA05	水泥桿
臺北市	北投區	開明里	B6263CE81	水泥桿
新北市	淡水區	幸福里	B5570DA22	水泥桿
臺北市	北投區	清江里	B6260BA21	水泥桿
新北市	淡水區	長庚里	B5569AE54	水泥桿
新北市	淡水區	長庚里	B5569AE13	水泥桿
新北市	淡水區	長庚里	B5469HE96	水泥桿
新北市	淡水區	長庚里	B5469HE83	水泥桿
臺北市	北投區	清江里	B6261DB76	水泥桿
新北市	三芝區	興華里	B6276AE93	水泥桿
臺北市	北投區	清江里	B6260BC50	水泥桿
臺北市	北投區	開明里	B6263CB54	水泥桿
臺北市	北投區	開明里	B6263EB75	水泥桿
臺北市	南港區	西新里	B7343GD58	水泥桿
臺北市	北投區	泉源里	B6667AD87	水泥桿
新北市	淡水區	中和里	B6081DD93	水泥桿
臺北市	北投區	湖山里	B6667BD58	水泥桿
新北市	淡水區	中和里	B6081DC59	水泥桿
新北市	淡水區	興仁里	B5580GB69	水泥桿
新北市	淡水區	興仁里	B5579FE93	水泥桿
新北市	淡水區	興仁里	B5579GE28	水泥桿
新北市	淡水區	興仁里	B5580GA15	水泥桿
新北市	淡水區	興仁里	B5580FA85	水泥桿
新北市	淡水區	興仁里	B5580FB30	水泥桿
新北市	淡水區	興仁里	B5580GA18	水泥桿
新北市	淡水區	興仁里	B5580GB43	水泥桿
新北市	淡水區	忠寮里	B5974HB40	水泥桿
臺北市	北投區	桃源里	B6063CA28	水泥桿
臺北市	北投區	桃源里	B6063BA87	水泥桿
臺北市	北投區	桃源里	B6063BB96	水泥桿
臺北市	北投區	桃源里	B6063BB63	水泥桿
臺北市	北投區	桃源里	B6063BB50	水泥桿
臺北市	北投區	稻香里	B6063CC52	水泥桿
臺北市	北投區	稻香里	B6063CC27	水泥桿
臺北市	北投區	桃源里	B6062CE53	水泥桿
臺北市	北投區	桃源里	B6062CE1246	水泥桿
臺北市	北投區	桃源里	B6062CE46	水泥桿
臺北市	北投區	桃源里	B6062CE19	水泥併桿
臺北市	北投區	桃源里	B6062BE95	水泥桿
臺北市	北投區	桃源里	B6062BE69	水泥桿
臺北市	北投區	桃源里	B6063CA51	水泥桿
臺北市	北投區	桃源里	B6063CA68	水泥桿
新北市	三芝區	後厝里	B5786DD86	水泥桿
新北市	三芝區	後厝里	B5786ED32	水泥桿
新北市	三芝區	後厝里	B5786FC47	水泥桿
新北市	三芝區	後厝里	B5786EE28	水泥桿
新北市	三芝區	後厝里	B5786DE82	水泥桿
新北市	三芝區	後厝里	B5786DE22	水泥桿
新北市	三芝區	後厝里	B5786CE90	水泥桿
新北市	三芝區	後厝里	B5786DD33	水泥併桿
新北市	淡水區	中和里	B6081DC07	水泥桿
臺北市	北投區	湖山里	B6667BC86	水泥桿
新北市	淡水區	水源里	B6073FC51	水泥桿
新北市	淡水區	水源里	B6073FB99	木桿
新北市	淡水區	水源里	B6073CD55	水泥桿
新北市	淡水區	水源里	B6073DD11	木桿
新北市	淡水區	中和里	B6081CC56	水泥桿
新北市	三芝區	後厝里	B5786HE51	水泥併桿
新北市	三芝區	後厝里	B5886AE21	水泥桿
新北市	三芝區	後厝里	B5787EB91	水泥桿
新北市	三芝區	後厝里	B5787GA33	水泥併桿
新北市	淡水區	中和里	B6081CC09	水泥桿
新北市	淡水區	福德里	B5760DA40	水泥桿
臺北市	南港區	玉成里	B7243CD9400	水泥桿
臺北市	南港區	玉成里	B7243CD54	水泥桿
新北市	淡水區	福德里	B5760DA03	水泥桿
臺北市	南港區	玉成里	B7243CD03	水泥桿
新北市	淡水區	福德里	B5760CA79	水泥桿
臺北市	南港區	玉成里	B7243BD53	水泥併桿
新北市	淡水區	福德里	B5760CB43	水泥桿
臺北市	南港區	玉成里	B7243BD12	水泥併桿
新北市	淡水區	民生里	B5763CA37	水泥桿
新北市	淡水區	八勢里	B5765CC39	水泥桿
臺北市	北投區	溫泉里	B6261GE95	水泥桿
臺北市	北投區	關渡里	B5758FD56	水泥桿
臺北市	北投區	溫泉里	B6261HE11	水泥桿
臺北市	北投區	關渡里	B5758FD41	水泥桿
臺北市	北投區	溫泉里	B6261HD4701	水泥併桿
臺北市	北投區	關渡里	B5758FC15	水泥桿
新北市	淡水區	八勢里	B5765BD66	水泥桿
臺北市	北投區	關渡里	B5758EB99	水泥桿
臺北市	北投區	文化里	B6163GB81	水泥桿
臺北市	北投區	中庸里	B6163GB97	水泥桿
臺北市	北投區	溫泉里	B6262EA60	水泥桿
臺北市	北投區	關渡里	B5759FB95	水泥桿
臺北市	北投區	溫泉里	B6261GC51	水泥桿
臺北市	北投區	關渡里	B5758EB20	水泥桿
臺北市	北投區	文化里	B6163GB64	水泥桿
新北市	淡水區	民生里	B5763DA05	水泥桿
新北市	淡水區	民生里	B5763BA93	H桿
臺北市	北投區	開明里	B6263CB99	水泥桿
臺北市	北投區	關渡里	B5759FA89	水泥桿
臺北市	北投區	智仁里	B6163GC32	水泥併桿
臺北市	北投區	智仁里	B6163FC78	水泥併桿
臺北市	北投區	智仁里	B6163FC16	水泥桿
臺北市	北投區	溫泉里	B6261FE09	水泥桿
臺北市	北投區	智仁里	B6163FB89	水泥桿
臺北市	北投區	智仁里	B6163GB23	水泥桿
臺北市	北投區	開明里	B6263CC96	水泥桿
臺北市	北投區	關渡里	B5759FA65	水泥桿
臺北市	北投區	關渡里	B5759FA47	水泥桿
臺北市	北投區	關渡里	B5759FB52	水泥桿
臺北市	北投區	關渡里	B5759FA19	水泥桿
臺北市	北投區	關渡里	B5759FA16	水泥桿
臺北市	北投區	溫泉里	B6261FE68	水泥桿
新北市	淡水區	八勢里	B5765DD98	H桿
新北市	淡水區	八勢里	B5765DD83	水泥桿
臺北市	北投區	文化里	B6163FB75	水泥桿
臺北市	北投區	關渡里	B5758FE49	水泥桿
臺北市	北投區	關渡里	B5758FE56	水泥桿
臺北市	北投區	溫泉里	B6261FE95	水泥桿
臺北市	北投區	關渡里	B5758FE36	水泥桿
臺北市	北投區	關渡里	B5758FD19	水泥桿
臺北市	北投區	關渡里	B5758ED94	水泥桿
臺北市	北投區	關渡里	B5758ED55	水泥桿
臺北市	北投區	關渡里	B5758ED73	水泥桿
臺北市	北投區	關渡里	B5758EE83	水泥桿
臺北市	北投區	文化里	B6163FB24	水泥桿
臺北市	北投區	溫泉里	B6261GE36	水泥桿
臺北市	北投區	關渡里	B5758FE52	水泥桿
新北市	三芝區	福德里	B6182HD56	水泥桿
新北市	三芝區	興華里	B6177BE30	水泥桿
臺北市	北投區	中心里	B6263FB08	水泥桿
臺北市	北投區	中央里	B6260AE80	水泥桿
臺北市	北投區	中庸里	B6163HB02	水泥桿
臺北市	北投區	清江里	B6259BE58	水泥桿
臺北市	北投區	清江里	B6260BB56	水泥桿
臺北市	北投區	溫泉里	B6262EA63	水泥桿
臺北市	北投區	稻香里	B6063FB17	水泥桿
新北市	淡水區	屯山里	B5784AC05	水泥桿
新北市	淡水區	水源里	B6074EA74	水泥桿
新北市	淡水區	水源里	B6074FA52	水泥桿
新北市	淡水區	民生里	B5662GE73	水泥桿
臺北市	北投區	中心里	B6463DE27	H桿
臺北市	北投區	開明里	B6263EC50	水泥桿
新北市	淡水區	八勢里	B5766CB40	水泥桿
新北市	淡水區	幸福里	B5569BD09	水泥桿
新北市	淡水區	賢孝里	B5581GD95	水泥桿
新北市	淡水區	八勢里	B5766GC77	水泥桿
新北市	淡水區	賢孝里	B5581ED26	水泥桿
新北市	淡水區	賢孝里	B5581ED09	水泥桿
新北市	淡水區	賢孝里	B5581DD75	水泥桿
新北市	淡水區	賢孝里	B5581CD87	水泥桿
新北市	淡水區	八勢里	B5766HE22	水泥桿
新北市	淡水區	八勢里	B5766HD7960	水泥桿
新北市	淡水區	八勢里	B5766GE73	水泥桿
新北市	淡水區	八勢里	B5766GE49	水泥桿
新北市	淡水區	八勢里	B5767GA42	水泥桿
新北市	淡水區	八勢里	B5767GA73	水泥桿
新北市	淡水區	八勢里	B5766HE09	水泥桿
新北市	淡水區	賢孝里	B5581CE31	水泥桿
新北市	淡水區	賢孝里	B5582CA50	水泥桿
新北市	淡水區	賢孝里	B5581CE25	水泥桿
新北市	淡水區	八勢里	B5766FE83	水泥桿
新北市	淡水區	八勢里	B5766FE51	水泥桿
新北市	淡水區	八勢里	B5766FE00	水泥桿
新北市	淡水區	賢孝里	B5581BE59	水泥桿
新北市	淡水區	八勢里	B5766FE56	水泥桿
臺北市	北投區	清江里	B6259BE89	水泥桿
新北市	淡水區	八勢里	B5766FE59	水泥桿
新北市	淡水區	賢孝里	B5582AA92	水泥桿
新北市	淡水區	賢孝里	B5482HA87	水泥桿
新北市	淡水區	賢孝里	B5482HA58	水泥桿
新北市	淡水區	賢孝里	B5482HB45	水泥桿
新北市	淡水區	賢孝里	B5482GA79	水泥桿
新北市	淡水區	賢孝里	B5482GB06	水泥桿
新北市	淡水區	八勢里	B5766CB61	水泥桿
新北市	淡水區	幸福里	B5569BD23	水泥桿
新北市	淡水區	幸福里	B5569BC17	H桿
臺北市	北投區	中心里	B6463CE79	水泥桿
新北市	淡水區	幸福里	B5569BD39	水泥桿
新北市	淡水區	賢孝里	B5581GD55	水泥桿
新北市	淡水區	賢孝里	B5482FB56	水泥桿
新北市	淡水區	賢孝里	B5482FB29	水泥桿
臺北市	北投區	清江里	B6260CA40	水泥桿
新北市	淡水區	八勢里	B5766DB74	水泥桿
臺北市	北投區	中心里	B6464CA63	水泥桿
新北市	淡水區	賢孝里	B5581GD05	水泥桿
新北市	淡水區	八勢里	B5766EC52	水泥桿
臺北市	北投區	中心里	B6463BE75	水泥桿
新北市	淡水區	賢孝里	B5581FD84	水泥桿
新北市	淡水區	賢孝里	B5581FE82	水泥桿
新北市	淡水區	賢孝里	B5581FE76	水泥桿
新北市	淡水區	八勢里	B5766FC74	水泥桿
新北市	淡水區	賢孝里	B5581FD06	水泥桿
新北市	淡水區	興仁里	B5679GE18	水泥桿
臺北市	北投區	一德里	B5759HE17	水泥桿
臺北市	北投區	一德里	B5760HA22	水泥桿
臺北市	北投區	一德里	B5760HB60	水泥併桿
臺北市	北投區	一德里	B5759GC13	水泥桿
臺北市	北投區	一德里	B5759GC38	水泥桿
臺北市	北投區	一德里	B5759GD40	水泥桿
臺北市	北投區	一德里	B5759GD64	水泥桿
臺北市	北投區	清江里	B6261EB02	水泥桿
新北市	三芝區	興華里	B6276BD65	水泥桿
臺北市	內湖區	紫星里	B7349GE42	水泥桿
臺北市	北投區	中心里	B6263FC11	水泥桿
臺北市	北投區	奇岩里	B6359CE75	水泥桿
臺北市	北投區	清江里	B6259BE64	水泥桿
臺北市	北投區	開明里	B6263CB50	水泥桿
新北市	淡水區	民生里	B5763CB83	水泥桿
新北市	淡水區	竹圍里	B5762AD07	水泥桿
新北市	淡水區	竹圍里	B5762AD03	水泥桿
新北市	淡水區	水源里	B6074GC75	水泥桿
新北市	三芝區	後厝里	B5887BA87	水泥桿
新北市	淡水區	竹圍里	B5662GB16	水泥桿
新北市	三芝區	後厝里	B5887CA44	水泥桿
新北市	淡水區	竹圍里	B5662GB54	水泥桿
新北市	三芝區	後厝里	B5886DE67	水泥桿
新北市	三芝區	後厝里	B5886DE79	水泥桿
新北市	三芝區	後厝里	B5887FB65	水泥桿
新北市	三芝區	後厝里	B5887DA92	水泥桿
新北市	三芝區	後厝里	B5887EA15	水泥桿
新北市	三芝區	後厝里	B5887EB51	水泥桿
新北市	三芝區	後厝里	B5887EB25	水泥併桿
新北市	三芝區	後厝里	B5887EB47	水泥桿
新北市	三芝區	後厝里	B5887EC92	水泥桿
新北市	三芝區	後厝里	B5887FB09	水泥桿
新北市	三芝區	後厝里	B5886EE03	水泥併桿
新北市	三芝區	後厝里	B5886EE72	水泥桿
新北市	三芝區	後厝里	B5886EE98	水泥桿
新北市	三芝區	後厝里	B5887EA40	水泥桿
新北市	三芝區	後厝里	B5887EA46	水泥桿
新北市	三芝區	後厝里	B5887FA17	水泥桿
新北市	三芝區	後厝里	B5887FA56	水泥桿
新北市	三芝區	後厝里	B5887FB91	水泥桿
新北市	三芝區	後厝里	B5887GB04	水泥桿
新北市	三芝區	後厝里	B5887FB97	水泥桿
新北市	三芝區	後厝里	B5887FC62	水泥桿
新北市	三芝區	後厝里	B5886FE30	水泥桿
新北市	三芝區	後厝里	B5886FE54	水泥桿
新北市	三芝區	後厝里	B5886FE65	水泥桿
新北市	三芝區	後厝里	B5887FA9000	水泥桿
新北市	三芝區	後厝里	B5886GE55	水泥桿
新北市	三芝區	後厝里	B5887GA30	水泥桿
新北市	三芝區	後厝里	B5886FD92	水泥桿
新北市	三芝區	後厝里	B5886ED96	水泥桿
新北市	三芝區	後厝里	B5886ED72	水泥併桿
新北市	三芝區	後厝里	B5886FC59	水泥桿
新北市	三芝區	後厝里	B5886GC28	水泥桿
新北市	三芝區	後厝里	B5886GC95	水泥桿
新北市	三芝區	後厝里	B5886GE30	水泥桿
新北市	三芝區	後厝里	B5887HA11	水泥桿
新北市	三芝區	後厝里	B5887GA66	水泥桿
新北市	三芝區	後厝里	B5887GB00	水泥桿
新北市	淡水區	竹圍里	B5662GC73	水泥桿
新北市	淡水區	竹圍里	B5662GC23	水泥桿
新北市	三芝區	後厝里	B5887BB21	水泥桿
新北市	淡水區	竹圍里	B5662GB19	水泥桿
新北市	淡水區	水源里	B6174CA72	水泥桿
新北市	淡水區	水源里	B6173DE17	水泥桿
新北市	淡水區	水源里	B6174CB88	水泥桿
新北市	淡水區	水源里	B6174CC01	水泥桿
新北市	淡水區	水源里	B6174CB06	水泥桿
新北市	淡水區	水源里	B6174CA48	水泥桿
新北市	三芝區	興華里	B6174DD57	水泥桿
新北市	淡水區	水源里	B6173HD33	水泥桿
新北市	淡水區	水源里	B6173HD96	水泥桿
新北市	淡水區	水源里	B6273AD43	水泥桿
新北市	淡水區	水源里	B6173EC66	H桿
新北市	淡水區	水源里	B6173EC08	水泥桿
新北市	淡水區	水源里	B6173FC57	水泥桿
新北市	淡水區	水源里	B6173EB99	水泥桿
新北市	淡水區	水源里	B6173FC74	水泥桿
新北市	淡水區	水源里	B6173GB98	水泥桿
新北市	淡水區	水源里	B6173HB71	水泥桿
新北市	淡水區	水源里	B6273AA56	木桿
新北市	淡水區	水源里	B6273BA22	木桿
新北市	淡水區	水源里	B6272BE79	水泥桿
新北市	淡水區	水源里	B6272CE55	木桿
新北市	淡水區	水源里	B6272DE12	水泥桿
臺北市	北投區	稻香里	B6063FB09	水泥桿
臺北市	北投區	稻香里	B6063EC71	水泥桿
臺北市	北投區	清江里	B6260CB34	水泥桿
臺北市	北投區	稻香里	B6063FC10	水泥桿
臺北市	北投區	清江里	B6260CB67	水泥桿
新北市	淡水區	賢孝里	B5581HD57	水泥桿
新北市	淡水區	學府里	B5570GD54	水泥桿
新北市	淡水區	賢孝里	B5681DE42	水泥桿
新北市	淡水區	賢孝里	B5681EE32	水泥桿
新北市	淡水區	賢孝里	B5681FE24	水泥桿
新北市	淡水區	賢孝里	B5681FD99	水泥桿
新北市	淡水區	賢孝里	B5681FE66	水泥桿
新北市	淡水區	賢孝里	B5681GE18	水泥桿
新北市	淡水區	長庚里	B5569AD47	水泥桿
新北市	淡水區	賢孝里	B5681AD36	水泥桿
新北市	淡水區	賢孝里	B5681GE69	水泥桿
新北市	淡水區	賢孝里	B5681HE56	水泥桿
新北市	淡水區	賢孝里	B5781AE43	水泥桿
新北市	淡水區	賢孝里	B5781BE43	水泥桿
新北市	淡水區	長庚里	B5469HD88	水泥桿
新北市	淡水區	賢孝里	B5681BE11	水泥桿
新北市	淡水區	賢孝里	B5681CE04	水泥桿
新北市	淡水區	賢孝里	B5681BD88	水泥桿
臺北市	北投區	清江里	B6261EA19	水泥桿
新北市	三芝區	興華里	B6177AE61	水泥桿
臺北市	北投區	中央里	B6260AD95	水泥桿
臺北市	北投區	清江里	B6260BA59	水泥桿
臺北市	北投區	稻香里	B6063FC50	水泥桿
臺北市	南港區	玉成里	B7243DD9532	水泥桿
新北市	淡水區	蕃薯里	B6080HC09	水泥桿
新北市	淡水區	蕃薯里	B6080FB79	水泥桿
臺北市	北投區	豐年里	B6162BC05	水泥桿
新北市	淡水區	興仁里	B5580GE7716	水泥桿
新北市	三芝區	後厝里	B5888DA95	水泥桿
新北市	三芝區	後厝里	B5888EA31	水泥桿
新北市	三芝區	後厝里	B5887EE57	水泥桿
新北市	淡水區	民權里	B5762AA22	水泥桿
臺北市	北投區	清江里	B6261EA44	水泥桿
臺北市	北投區	中心里	B6263CA89	水泥併桿
臺北市	北投區	開明里	B6263FC16	水泥桿
臺北市	北投區	溫泉里	B6261EB81	水泥桿
臺北市	北投區	開明里	B6263EC48	水泥桿
臺北市	北投區	溫泉里	B6261FB14	水泥桿
臺北市	北投區	溫泉里	B6261FB48	水泥桿
臺北市	北投區	開明里	B6263BA77	水泥桿
臺北市	北投區	中庸里	B6263AA40	水泥桿
臺北市	北投區	中庸里	B6263AA06	水泥桿
新北市	三芝區	福德里	B6282AD30	水泥桿
新北市	三芝區	興華里	B6276BD91	水泥桿
臺北市	北投區	奇岩里	B6359DE46	水泥桿
臺北市	北投區	泉源里	B6465BB69	水泥桿
臺北市	北投區	清江里	B6259BD88	水泥桿
臺北市	北投區	開明里	B6263FC78	水泥桿
臺北市	北投區	溫泉里	B6262EA75	水泥桿
臺北市	北投區	關渡里	B5759FC42	水泥桿
新北市	淡水區	長庚里	B5569AD61	水泥桿
新北市	淡水區	忠寮里	B6075BA69	水泥桿
新北市	淡水區	忠寮里	B6075HC45	水泥桿
新北市	淡水區	忠寮里	B6075GC99	水泥桿
新北市	淡水區	民權里	B5761AE8691	水泥桿
新北市	淡水區	民權里	B5661GC88	水泥桿
新北市	三芝區	興華里	B6179DC33	水泥桿
新北市	淡水區	蕃薯里	B6179CC86	水泥併桿
新北市	淡水區	蕃薯里	B6179BD46	水泥桿
臺北市	北投區	大同里	B6162FB60	水泥桿
臺北市	北投區	長安里	B6162FB92	水泥桿
新北市	三芝區	興華里	B6177AD08	水泥桿
臺北市	北投區	清江里	B6261EA43	水泥桿
臺北市	北投區	開明里	B6263FE95	水泥桿
臺北市	北投區	開明里	B6264GA11	水泥桿
臺北市	北投區	泉源里	B6264GA53	水泥桿
臺北市	北投區	泉源里	B6264HA66	水泥桿
臺北市	北投區	開明里	B6264FA58	水泥桿
臺北市	北投區	開明里	B6264GB42	水泥桿
臺北市	北投區	開明里	B6264FB51	水泥桿
臺北市	北投區	開明里	B6264FC50	水泥桿
臺北市	北投區	開明里	B6263FD20	水泥桿
臺北市	北投區	溫泉里	B6262FA27	水泥桿
臺北市	北投區	開明里	B6263FD01	水泥桿
臺北市	北投區	開明里	B6264GC23	水泥桿
臺北市	北投區	開明里	B6264GC67	水泥桿
臺北市	北投區	開明里	B6264GD61	水泥桿
臺北市	北投區	開明里	B6263ED52	水泥桿
臺北市	北投區	開明里	B6263ED17	水泥桿
臺北市	北投區	開明里	B6263DD77	水泥桿
臺北市	北投區	溫泉里	B6262FA47	水泥桿
臺北市	北投區	開明里	B6263FD33	水泥桿
臺北市	北投區	開明里	B6263FD85	水泥桿
臺北市	北投區	泉源里	B6263GD76	水泥桿
臺北市	北投區	溫泉里	B6262FA87	水泥桿
臺北市	北投區	開明里	B6263FD09	水泥桿
臺北市	北投區	開明里	B6263FE01	水泥桿
臺北市	北投區	開明里	B6263FE81	水泥桿
臺北市	北投區	溫泉里	B6262GA3901	水泥桿
臺北市	北投區	開明里	B6263FE13	水泥桿
臺北市	北投區	開明里	B6263FE43	水泥桿
臺北市	北投區	開明里	B6263EE77	水泥桿
臺北市	北投區	開明里	B6264EA53	水泥桿
新北市	淡水區	北投里	B5672BB00	水泥桿
臺北市	北投區	關渡里	B5759GA14	H桿
臺北市	北投區	關渡里	B5758GE38	水泥桿
新北市	淡水區	學府里	B5570HD43	水泥桿
臺北市	北投區	關渡里	B5758FE96	水泥桿
新北市	三芝區	福德里	B6282AC88	水泥桿
新北市	三芝區	興華里	B6077HE82	水泥桿
臺北市	北投區	中央里	B6260AD91	水泥桿
臺北市	北投區	中庸里	B6162GE94	水泥桿
臺北市	北投區	稻香里	B6063FC83	水泥桿
新北市	三芝區	後厝里	B5988BB49	水泥桿
新北市	三芝區	後厝里	B5988BB62	水泥桿
新北市	三芝區	後厝里	B5988CB12	水泥桿
新北市	三芝區	後厝里	B5988CB61	水泥桿
新北市	三芝區	後厝里	B5988DA18	水泥桿
新北市	三芝區	後厝里	B5988DA56	水泥桿
新北市	三芝區	後厝里	B5987DE83	水泥桿
新北市	三芝區	後厝里	B5987ED44	水泥桿
新北市	三芝區	後厝里	B5987ED79	水泥桿
新北市	三芝區	後厝里	B5987FD25	水泥桿
新北市	三芝區	後厝里	B5987FD52	水泥桿
新北市	三芝區	後厝里	B5888HD57	水泥桿
新北市	三芝區	後厝里	B5987FC99	水泥桿
新北市	三芝區	後厝里	B5987HC97	水泥桿
新北市	三芝區	後厝里	B5987HC55	水泥併桿
新北市	三芝區	後厝里	B6087AC15	水泥桿
新北市	三芝區	後厝里	B5888HD81	水泥桿
新北市	三芝區	後厝里	B5888HC98	水泥桿
新北市	三芝區	後厝里	B5988AC75	水泥桿
新北市	三芝區	店子里	B6281BA45	水泥桿
臺北市	北投區	長安里	B6262AA12	水泥桿
臺北市	北投區	長安里	B6261AE46	木桿
臺北市	北投區	長安里	B6261AE93	水泥桿
臺北市	北投區	長安里	B6261BE05	水泥桿
臺北市	北投區	長安里	B6162HB9324	水泥桿
臺北市	北投區	大同里	B6161HE16	水泥桿
臺北市	北投區	大同里	B6161GE62	水泥桿
臺北市	北投區	大同里	B6161GD39	水泥桿
新北市	淡水區	福德里	B5760AE00	水泥桿
新北市	淡水區	福德里	B5760AD24	水泥桿
新北市	淡水區	福德里	B5760AE05	水泥桿
新北市	三芝區	興華里	B6078ED10	木桿
新北市	三芝區	興華里	B6078GB20	水泥桿
新北市	三芝區	興華里	B6078GB38	水泥併桿
臺北市	北投區	清江里	B6260CE65	水泥桿
新北市	三芝區	興華里	B6078GC34	水泥桿
新北市	三芝區	興華里	B6078FC69	水泥桿
新北市	三芝區	興華里	B6276BC55	水泥桿
臺北市	北投區	奇岩里	B6260EE59	水泥桿
