縣市	行政區	村里	圖號坐標	型式
宜蘭縣	宜蘭市	新生里	E9680AC95	水泥桿
宜蘭縣	宜蘭市	新生里	E9680BC36	水泥桿
宜蘭縣	宜蘭市	七張里	E9680AC51	水泥桿
宜蘭縣	宜蘭市	七張里	E9779BE41	水泥桿
宜蘭縣	宜蘭市	七張里	E9779BD79	水泥桿
宜蘭縣	宜蘭市	七張里	E9779CD07	水泥桿
宜蘭縣	宜蘭市	七張里	E9779CD83	水泥桿
宜蘭縣	宜蘭市	七張里	E9779CD93	水泥併桿
宜蘭縣	宜蘭市	七張里	E9779CD84	水泥併桿
宜蘭縣	宜蘭市	七張里	E9779CD77	水泥併桿
宜蘭縣	宜蘭市	七張里	E9779DD02	水泥桿
宜蘭縣	宜蘭市	七張里	E9680AC80	水泥桿
宜蘭縣	宜蘭市	七張里	E9680AB77	水泥桿
宜蘭縣	宜蘭市	七張里	E9680BB04	水泥桿
宜蘭縣	宜蘭市	七張里	E9680BB19	水泥桿
宜蘭縣	宜蘭市	七張里	E9680BB48	水泥桿
宜蘭縣	宜蘭市	七張里	E9680BB77	水泥桿
宜蘭縣	宜蘭市	七張里	E9680CB25	水泥桿
宜蘭縣	宜蘭市	七張里	E9680CB54	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689EB78	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689CA90	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688CE88	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688CE55	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688CE31	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688CD19	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688BD98	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688BD66	水泥併桿
宜蘭縣	礁溪鄉	三民村	E9688BD33	水泥併桿
宜蘭縣	礁溪鄉	三民村	E9688AD91	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688AC57	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688AC95	水泥併桿
宜蘭縣	礁溪鄉	玉光村	E9688BC32	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9688BC50	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9688BB88	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9688CB26	水泥併桿
宜蘭縣	礁溪鄉	三民村	E9688AC55	水泥併桿
宜蘭縣	礁溪鄉	三民村	E9689FB16	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9688EE32	水泥併桿
宜蘭縣	礁溪鄉	玉光村	E9688DE90	水泥併桿
宜蘭縣	礁溪鄉	玉光村	E9688DD66	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9688DD42	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689FB13	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689FB27	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689FB55	水泥併桿
宜蘭縣	礁溪鄉	三民村	E9689FB54	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9689FA58	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9689FA34	水泥併桿
宜蘭縣	礁溪鄉	三民村	E9689FA01	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688EE78	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9688EE54	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689EB74	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688AC43	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688AC41	水泥併桿
宜蘭縣	礁溪鄉	三民村	E9688AC71	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688AB37	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688AB21	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688AA04	水泥桿
宜蘭縣	礁溪鄉	三民村	E9688AA00	水泥併桿
宜蘭縣	礁溪鄉	三民村	E9587HE96	水泥桿
宜蘭縣	礁溪鄉	三民村	E9587HE92	水泥桿
宜蘭縣	礁溪鄉	三民村	E9587HE60	水泥桿
宜蘭縣	礁溪鄉	白鵝村	E9587HD26	水泥併桿
宜蘭縣	礁溪鄉	白鵝村	E9587HD11	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689EB67	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9587HC39	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9587HC78	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687AC18	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687AC48	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687AC54	水泥併桿
宜蘭縣	礁溪鄉	玉光村	E9687AC40	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687AB47	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687AC77	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687BC17	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687BC57	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687BC97	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687AC69	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687AD82	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687AD96	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687BE10	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687BE44	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9687BE57	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9688BA70	水泥桿
宜蘭縣	礁溪鄉	玉光村	E9688BA93	水泥併桿
宜蘭縣	礁溪鄉	玉光村	E9687AE63	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689EB07	水泥併桿
宜蘭縣	礁溪鄉	三民村	E9689EB15	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689DB93	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689DB70	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689DA68	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689DA57	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689DA47	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689AC17	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689DB02	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689DB05	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689CC72	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689CB55	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689CB17	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689BB78	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689BC30	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689AC81	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689AC44	水泥桿
宜蘭縣	礁溪鄉	三民村	E9689DA24	水泥桿
宜蘭縣	員山鄉	七賢村	E9271FA02	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CD15	水泥桿
宜蘭縣	員山鄉	七賢村	E9270BD94	水泥桿
宜蘭縣	員山鄉	七賢村	E9270BD62	水泥桿
宜蘭縣	員山鄉	七賢村	E9270BD53	水泥桿
宜蘭縣	員山鄉	七賢村	E9270BD46	水泥桿
宜蘭縣	員山鄉	惠好村	E9270BD28	水泥桿
宜蘭縣	員山鄉	惠好村	E9270BE10	水泥桿
宜蘭縣	員山鄉	惠好村	E9270BE60	水泥併桿
宜蘭縣	員山鄉	惠好村	E9270BE75	水泥桿
宜蘭縣	員山鄉	惠好村	E9270BE99	水泥桿
宜蘭縣	員山鄉	惠好村	E9270BE9901	水泥桿
宜蘭縣	員山鄉	惠好村	E9271CA03	水泥桿
宜蘭縣	員山鄉	惠好村	E9271CA16	水泥桿
宜蘭縣	員山鄉	惠好村	E9270AD97	水泥桿
宜蘭縣	員山鄉	惠好村	E9170GC16	水泥桿
宜蘭縣	員山鄉	惠好村	E9170FC84	水泥桿
宜蘭縣	員山鄉	惠好村	E9170FC43	水泥桿
宜蘭縣	員山鄉	惠好村	E9270AD55	水泥桿
宜蘭縣	員山鄉	惠好村	E9270AD24	水泥桿
宜蘭縣	員山鄉	惠好村	E9170HD82	水泥桿
宜蘭縣	員山鄉	惠好村	E9170HD61	水泥桿
宜蘭縣	員山鄉	惠好村	E9170HD41	水泥桿
宜蘭縣	員山鄉	惠好村	E9170HC09	水泥桿
宜蘭縣	員山鄉	惠好村	E9170GC78	水泥桿
宜蘭縣	員山鄉	惠好村	E9170GC57	水泥桿
宜蘭縣	員山鄉	七賢村	E9270BC98	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CC24	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CC32	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CC51	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CB87	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CB74	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CB53	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CB10	水泥桿
宜蘭縣	員山鄉	七賢村	E9270BA77	水泥桿
宜蘭縣	員山鄉	七賢村	E9270BA34	水泥桿
宜蘭縣	員山鄉	七賢村	E9270AA91	水泥桿
宜蘭縣	員山鄉	七賢村	E9269AE68	水泥桿
宜蘭縣	員山鄉	七賢村	E9269AE36	水泥併桿
宜蘭縣	員山鄉	七賢村	E9270CB96	水泥桿
宜蘭縣	員山鄉	七賢村	E9270DB28	水泥桿
宜蘭縣	員山鄉	七賢村	E9270DB39	水泥桿
宜蘭縣	員山鄉	七賢村	E9270DC51	水泥桿
宜蘭縣	員山鄉	七賢村	E9270DC83	水泥桿
宜蘭縣	員山鄉	七賢村	E9270EC26	水泥桿
宜蘭縣	員山鄉	七賢村	E9270DB04	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CB82	水泥併桿
宜蘭縣	員山鄉	七賢村	E9270CB61	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CB40	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CA28	水泥桿
宜蘭縣	員山鄉	七賢村	E9270BA96	水泥桿
宜蘭縣	員山鄉	七賢村	E9270BA74	水泥桿
宜蘭縣	員山鄉	七賢村	E9270BA71	水泥桿
宜蘭縣	員山鄉	七賢村	E9269BE65	水泥桿
宜蘭縣	員山鄉	七賢村	E9270DB47	水泥桿
宜蘭縣	員山鄉	七賢村	E9270DC70	水泥桿
宜蘭縣	員山鄉	七賢村	E9270EC02	水泥併桿
宜蘭縣	員山鄉	七賢村	E9270BC39	水泥桿
宜蘭縣	員山鄉	七賢村	E9270BC28	水泥桿
宜蘭縣	員山鄉	七賢村	E9270AC96	水泥桿
宜蘭縣	員山鄉	七賢村	E9270AC85	水泥桿
宜蘭縣	員山鄉	七賢村	E9270AC62	水泥桿
宜蘭縣	員山鄉	七賢村	E9270AB39	水泥桿
宜蘭縣	員山鄉	七賢村	E9170HB95	水泥桿
宜蘭縣	員山鄉	七賢村	E9170HB73	水泥桿
宜蘭縣	員山鄉	七賢村	E9170HB42	水泥桿
宜蘭縣	員山鄉	七賢村	E9170HA29	水泥桿
宜蘭縣	員山鄉	七賢村	E9270EE69	水泥桿
宜蘭縣	員山鄉	七賢村	E9170GA97	水泥桿
宜蘭縣	員山鄉	七賢村	E9170GA65	水泥桿
宜蘭縣	員山鄉	七賢村	E9170GA33	水泥桿
宜蘭縣	員山鄉	七賢村	E9170GA11	水泥桿
宜蘭縣	員山鄉	七賢村	E9169GE47	水泥桿
宜蘭縣	員山鄉	七賢村	E9269BB14	水泥桿
宜蘭縣	員山鄉	七賢村	E9169GE74	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HE00	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HD16	水泥桿
宜蘭縣	員山鄉	七賢村	E9169GD94	水泥桿
宜蘭縣	員山鄉	七賢村	E9169GD83	水泥桿
宜蘭縣	員山鄉	七賢村	E9169GD40	水泥桿
宜蘭縣	員山鄉	七賢村	E9169GC17	水泥桿
宜蘭縣	員山鄉	七賢村	E9169FC85	水泥桿
宜蘭縣	員山鄉	七賢村	E9169FC52	水泥桿
宜蘭縣	員山鄉	七賢村	E9169FC20	水泥桿
宜蘭縣	員山鄉	七賢村	E9169EB97	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HD38	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HE60	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HD36	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HD72	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HC98	水泥桿
宜蘭縣	員山鄉	七賢村	E9269AC24	水泥桿
宜蘭縣	員山鄉	七賢村	E9269AC50	水泥併桿
宜蘭縣	員山鄉	七賢村	E9269AB17	水泥桿
宜蘭縣	員山鄉	七賢村	E9269AB67	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HB85	水泥桿
宜蘭縣	員山鄉	七賢村	E9269AB53	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HB52	水泥桿
宜蘭縣	員山鄉	七賢村	E9269AB30	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HA87	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HA86	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HA54	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HA32	水泥桿
宜蘭縣	員山鄉	七賢村	E9169HA21	水泥併桿
宜蘭縣	員山鄉	七賢村	E9269AC82	水泥桿
宜蘭縣	員山鄉	七賢村	E9269BC04	水泥桿
宜蘭縣	員山鄉	七賢村	E9269AB69	水泥桿
宜蘭縣	員山鄉	七賢村	E9269BC13	水泥桿
宜蘭縣	員山鄉	七賢村	E9269BC45	水泥桿
宜蘭縣	員山鄉	七賢村	E9269AB77	水泥桿
宜蘭縣	員山鄉	七賢村	E9170GA03	水泥桿
宜蘭縣	員山鄉	七賢村	E9170FA76	水泥桿
宜蘭縣	員山鄉	七賢村	E9170FA67	水泥桿
宜蘭縣	員山鄉	七賢村	E9170FA87	水泥桿
宜蘭縣	員山鄉	七賢村	E9170GA0912	水泥桿
宜蘭縣	員山鄉	七賢村	E9170GB1043	水泥桿
宜蘭縣	員山鄉	七賢村	E9170GB4214	水泥桿
宜蘭縣	員山鄉	七賢村	E9170GB6464	水泥桿
宜蘭縣	員山鄉	七賢村	E9170FA59	水泥桿
宜蘭縣	員山鄉	七賢村	E9170FB32	水泥桿
宜蘭縣	員山鄉	七賢村	E9170FB14	水泥桿
宜蘭縣	員山鄉	七賢村	E9170EB73	水泥桿
宜蘭縣	員山鄉	惠好村	E9169BE52	水泥桿
宜蘭縣	員山鄉	惠好村	E9169BD29	水泥桿
宜蘭縣	員山鄉	惠好村	E9169BD08	水泥桿
宜蘭縣	員山鄉	惠好村	E9169AD75	水泥併桿
宜蘭縣	員山鄉	七賢村	E9170EB41	水泥桿
宜蘭縣	員山鄉	七賢村	E9170EB00	水泥桿
宜蘭縣	員山鄉	七賢村	E9170DA78	水泥桿
宜蘭縣	員山鄉	七賢村	E9170DA26	H桿
宜蘭縣	員山鄉	七賢村	E9170CA93	水泥桿
宜蘭縣	員山鄉	七賢村	E9170CA51	水泥桿
宜蘭縣	員山鄉	七賢村	E9169CE17	水泥桿
宜蘭縣	員山鄉	七賢村	E9169BE85	水泥桿
宜蘭縣	員山鄉	七賢村	E9170FB06	水泥桿
宜蘭縣	員山鄉	惠好村	E9170EC90	水泥併桿
宜蘭縣	員山鄉	惠好村	E9170EB58	水泥桿
宜蘭縣	員山鄉	惠好村	E9170EB27	水泥桿
宜蘭縣	員山鄉	惠好村	E9170DB96	水泥桿
宜蘭縣	員山鄉	惠好村	E9170DB65	水泥桿
宜蘭縣	員山鄉	惠好村	E9170DB44	水泥桿
宜蘭縣	員山鄉	惠好村	E9170DB02	水泥桿
宜蘭縣	員山鄉	惠好村	E9170CB61	水泥桿
宜蘭縣	員山鄉	惠好村	E9170CA39	水泥桿
宜蘭縣	員山鄉	惠好村	E9170CA08	水泥桿
宜蘭縣	員山鄉	惠好村	E9170EC80	水泥桿
宜蘭縣	員山鄉	七賢村	E9170FA61	水泥桿
宜蘭縣	員山鄉	七賢村	E9169FE38	水泥桿
宜蘭縣	員山鄉	七賢村	E9169EE95	水泥桿
宜蘭縣	員山鄉	七賢村	E9169EE63	水泥桿
宜蘭縣	員山鄉	七賢村	E9169EE20	水泥桿
宜蘭縣	員山鄉	七賢村	E9270EE37	水泥桿
宜蘭縣	員山鄉	七賢村	E9169ED08	水泥桿
宜蘭縣	員山鄉	七賢村	E9169DD76	水泥桿
宜蘭縣	員山鄉	七賢村	E9169DD43	水泥桿
宜蘭縣	員山鄉	七賢村	E9169DD01	水泥桿
宜蘭縣	員山鄉	七賢村	E9169CC78	水泥桿
宜蘭縣	員山鄉	七賢村	E9169CC46	水泥桿
宜蘭縣	員山鄉	七賢村	E9169CC03	水泥桿
宜蘭縣	員山鄉	七賢村	E9169BC81	水泥桿
宜蘭縣	員山鄉	七賢村	E9169BC60	水泥併桿
宜蘭縣	員山鄉	七賢村	E9169BB27	水泥桿
宜蘭縣	員山鄉	七賢村	E9270DE95	水泥桿
宜蘭縣	員山鄉	七賢村	E9169BB16	水泥桿
宜蘭縣	員山鄉	七賢村	E9169AB94	水泥桿
宜蘭縣	員山鄉	七賢村	E9169AB53	水泥桿
宜蘭縣	員山鄉	七賢村	E9169AB30	水泥桿
宜蘭縣	員山鄉	七賢村	E9169AB89	水泥桿
宜蘭縣	員山鄉	七賢村	E9169AC62	水泥桿
宜蘭縣	員山鄉	七賢村	E9169AC54	水泥桿
宜蘭縣	員山鄉	七賢村	E9169AC42	水泥桿
宜蘭縣	員山鄉	七賢村	E9169AC00	水泥桿
宜蘭縣	員山鄉	七賢村	E9169AC45	水泥桿
宜蘭縣	員山鄉	七賢村	E9169AC18	水泥桿
宜蘭縣	員山鄉	七賢村	E9169AC09	水泥桿
宜蘭縣	員山鄉	七賢村	E9069HC78	水泥併桿
宜蘭縣	員山鄉	七賢村	E9069HC37	水泥桿
宜蘭縣	員山鄉	七賢村	E9069GC97	水泥桿
宜蘭縣	員山鄉	七賢村	E9069HD90	水泥桿
宜蘭縣	員山鄉	七賢村	E9069HD73	水泥桿
宜蘭縣	員山鄉	深溝村	E9069HD55	水泥桿
宜蘭縣	員山鄉	惠好村	E9069HD68	水泥桿
宜蘭縣	員山鄉	惠好村	E9069HE80	水泥桿
宜蘭縣	員山鄉	惠好村	E9169AE02	水泥桿
宜蘭縣	員山鄉	深溝村	E9069HD25	水泥桿
宜蘭縣	員山鄉	七賢村	E9069GD92	水泥桿
宜蘭縣	員山鄉	七賢村	E9069GD70	水泥桿
宜蘭縣	員山鄉	七賢村	E9069GC58	水泥桿
宜蘭縣	員山鄉	深溝村	E9069HD28	水泥桿
宜蘭縣	員山鄉	深溝村	E9069HE01	水泥桿
宜蘭縣	員山鄉	深溝村	E9069GE72	水泥桿
宜蘭縣	員山鄉	深溝村	E9069GE42	水泥桿
宜蘭縣	員山鄉	七賢村	E9270DE54	水泥桿
宜蘭縣	員山鄉	深溝村	E9069GE12	水泥併桿
宜蘭縣	員山鄉	深溝村	E9069GE24	水泥併桿
宜蘭縣	員山鄉	深溝村	E9069GE65	水泥桿
宜蘭縣	員山鄉	惠好村	E9069GE97	水泥桿
宜蘭縣	員山鄉	惠好村	E9069HE28	水泥桿
宜蘭縣	員山鄉	惠好村	E9070HA70	水泥桿
宜蘭縣	員山鄉	惠好村	E9170AA01	水泥併桿
宜蘭縣	員山鄉	惠好村	E9070HA94	水泥桿
宜蘭縣	員山鄉	惠好村	E9070HA87	水泥桿
宜蘭縣	員山鄉	深溝村	E9069FE92	水泥桿
宜蘭縣	員山鄉	深溝村	E9069FE42	水泥桿
宜蘭縣	員山鄉	深溝村	E9069FE12	水泥桿
宜蘭縣	員山鄉	深溝村	E9069EE72	水泥併桿
宜蘭縣	員山鄉	深溝村	E9069EE43	水泥桿
宜蘭縣	員山鄉	七賢村	E9270DE22	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CE90	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CD68	水泥桿
宜蘭縣	員山鄉	七賢村	E9270CD26	水泥桿
宜蘭縣	員山鄉	深溝村	E9069HD47	水泥桿
宜蘭縣	頭城鎮	福成里	C0103AB74	水泥桿
宜蘭縣	頭城鎮	福成里	C0104BB35	水泥桿
宜蘭縣	頭城鎮	福成里	B9903HD14	水泥桿
宜蘭縣	頭城鎮	福成里	B9903GD85	水泥桿
宜蘭縣	頭城鎮	福成里	B9903GD66	水泥桿
宜蘭縣	頭城鎮	福成里	B9903GE40	水泥桿
宜蘭縣	頭城鎮	福成里	B9903GE51	水泥併桿
宜蘭縣	頭城鎮	福成里	B9903GE83	水泥併桿
宜蘭縣	頭城鎮	福成里	B9903GE95	水泥併桿
宜蘭縣	頭城鎮	福成里	B9903HE07	水泥併桿
宜蘭縣	頭城鎮	福成里	B9903HE08	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904HA00	水泥併桿
宜蘭縣	頭城鎮	福成里	C0104BB17	水泥桿
宜蘭縣	頭城鎮	福成里	B9904HA21	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904HA03	水泥桿
宜蘭縣	頭城鎮	福成里	B9904GA85	水泥桿
宜蘭縣	頭城鎮	福成里	B9904GA68	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904GA59	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904GB31	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904GB20	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904GB00	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904FA98	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904FA77	水泥桿
宜蘭縣	頭城鎮	福成里	C0104AB98	水泥桿
宜蘭縣	頭城鎮	福成里	C0004GE32	水泥桿
宜蘭縣	頭城鎮	福成里	C0004GE06	水泥桿
宜蘭縣	頭城鎮	福成里	C0104AC51	水泥桿
宜蘭縣	頭城鎮	福成里	C0104AC13	水泥桿
宜蘭縣	頭城鎮	福成里	C0104AC43	水泥併桿
宜蘭縣	頭城鎮	福成里	C0104AD11	水泥併桿
宜蘭縣	頭城鎮	福成里	C0104AD14	水泥桿
宜蘭縣	頭城鎮	福成里	C0104AD39	水泥桿
宜蘭縣	頭城鎮	合興里	C1014AC73	水泥併桿
宜蘭縣	頭城鎮	合興里	C1014AC95	水泥併桿
宜蘭縣	頭城鎮	合興里	C1014AC87	水泥併桿
宜蘭縣	頭城鎮	合興里	C1014AC69	水泥併桿
宜蘭縣	頭城鎮	合興里	C1014AC59	水泥併桿
宜蘭縣	頭城鎮	合興里	C1014AC48	水泥併桿
宜蘭縣	頭城鎮	合興里	C1014AC37	水泥併桿
宜蘭縣	頭城鎮	合興里	C1014AC18	水泥併桿
宜蘭縣	頭城鎮	福成里	C0004HC74	水泥併桿
宜蘭縣	頭城鎮	福成里	C0004HC55	水泥桿
宜蘭縣	頭城鎮	福成里	C0004HC05	水泥桿
宜蘭縣	頭城鎮	福成里	C0004GC98	水泥桿
宜蘭縣	頭城鎮	福成里	C0004GD95	水泥桿
宜蘭縣	頭城鎮	福成里	C0004GD78	水泥桿
宜蘭縣	頭城鎮	福成里	C0104BB15	水泥桿
宜蘭縣	頭城鎮	福成里	B9904FA67	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904FA49	水泥桿
宜蘭縣	頭城鎮	福成里	B9904FB31	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904FB23	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904FB26	水泥桿
宜蘭縣	頭城鎮	福成里	B9904FB28	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904FC11	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904FC03	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904EC95	水泥桿
宜蘭縣	頭城鎮	福成里	B9904EC87	水泥併桿
宜蘭縣	頭城鎮	福成里	C0104BB51	水泥桿
宜蘭縣	頭城鎮	福成里	B9904EC89	水泥併桿
宜蘭縣	頭城鎮	福成里	B9904ED81	水泥併桿
