縣市	行政區	村里	圖號坐標	型式
臺北市	萬華區	青山里	B6140FB1212	水泥桿
臺北市	萬華區	青山里	B6140FB1575	水泥桿
臺北市	萬華區	青山里	B6140FB19	水泥桿
臺北市	萬華區	青山里	B6140FB2130	水泥桿
臺北市	萬華區	青山里	B6140FB70	水泥桿
臺北市	萬華區	青山里	B6140FB8519	水泥桿
臺北市	萬華區	青山里	B6140FC1846	水泥桿
臺北市	萬華區	青山里	B6140FC91	水泥桿
臺北市	萬華區	青山里	B6140FD1640	水泥桿
臺北市	萬華區	青山里	B6140FD2766	水泥桿
臺北市	萬華區	青山里	B6140FD3916	水泥桿
臺北市	萬華區	青山里	B6140FD55	水泥桿
臺北市	萬華區	青山里	B6140GA27	水泥桿
臺北市	萬華區	青山里	B6140GA57	水泥桿
臺北市	萬華區	青山里	B6140GE6042	水泥併桿
臺北市	萬華區	青山里	B6140GA6332	水泥桿
臺北市	萬華區	青山里	B6140GA73	水泥桿
臺北市	萬華區	青山里	B6140GA98	水泥桿
臺北市	萬華區	青山里	B6140GC6493	水泥桿
臺北市	萬華區	青山里	B6140GC6970	水泥桿
臺北市	萬華區	青山里	B6140GC80	水泥桿
臺北市	萬華區	青山里	B6140GC8857	水泥桿
臺北市	萬華區	青山里	B6140GD0120	水泥桿
臺北市	萬華區	青山里	B6140GD7721	水泥桿
臺北市	萬華區	青山里	B6140GD7824	水泥桿
臺北市	萬華區	青山里	B6140GD9657	水泥桿
臺北市	萬華區	青山里	B6140GE7593	水泥桿
臺北市	萬華區	青山里	B6140HA18	水泥桿
臺北市	萬華區	青山里	B6140HC0107	水泥桿
臺北市	萬華區	青山里	B6140HD35	水泥桿
臺北市	萬華區	青山里	B6140HD48	水泥桿
臺北市	萬華區	青山里	B6140HE50	水泥桿
臺北市	萬華區	青山里	B6141FA81	水泥桿
臺北市	萬華區	菜園里	B6141FA8406	水泥桿
臺北市	萬華區	菜園里	B6141GA0792	水泥桿
臺北市	萬華區	菜園里	B6141GA1749	水泥桿
臺北市	萬華區	菜園里	B6141GA2849	水泥桿
臺北市	萬華區	菜園里	B6141GB4074	水泥桿
臺北市	萬華區	菜園里	B6141GB7307	水泥桿
臺北市	萬華區	菜園里	B6141HA1709	水泥併桿
臺北市	萬華區	菜園里	B6141HA39	水泥桿
臺北市	萬華區	菜園里	B6141HA7964	水泥桿
臺北市	萬華區	菜園里	B6141HB0601	水泥桿
臺北市	萬華區	菜園里	B6141HB2098	水泥桿
臺北市	萬華區	菜園里	B6141HB4914	水泥桿
臺北市	萬華區	菜園里	B6141HB75	水泥桿
臺北市	萬華區	菜園里	B6141HC5076	水泥桿
臺北市	萬華區	菜園里	B6141HC7287	水泥桿
臺北市	萬華區	日祥里	B6236CB7435	水泥桿
臺北市	萬華區	日祥里	B6236CB8551	水泥桿
臺北市	萬華區	日祥里	B6236CB9556	水泥桿
臺北市	萬華區	日祥里	B6236DD70	水泥桿
臺北市	萬華區	壽德里	B6237BB0001	水泥桿
臺北市	萬華區	壽德里	B6237BD2000	水泥桿
臺北市	萬華區	壽德里	B6237BD23	水泥桿
臺北市	萬華區	壽德里	B6237BD2594	水泥桿
臺北市	萬華區	壽德里	B6237BD37	水泥桿
臺北市	萬華區	壽德里	B6237BD38	水泥桿
臺北市	萬華區	壽德里	B6237BD7848	水泥桿
臺北市	萬華區	新安里	B6237BE1292	水泥桿
臺北市	萬華區	新安里	B6237BE29	水泥桿
臺北市	萬華區	新安里	B6237BE32	水泥桿
臺北市	萬華區	新安里	B6237BE35	水泥桿
臺北市	萬華區	壽德里	B6237CD0900	水泥桿
臺北市	萬華區	新安里	B6238BA3279	水泥桿
臺北市	萬華區	新安里	B6238BA7843	水泥桿
臺北市	萬華區	新安里	B6238CB2054	水泥桿
臺北市	萬華區	新安里	B6238CB5085	水泥桿
臺北市	萬華區	頂碩里	B6238CE7849	水泥桿
臺北市	萬華區	頂碩里	B6238DE4505	水泥桿
臺北市	萬華區	新和里	B6238EB7351	水泥桿
臺北市	萬華區	新和里	B6238EB9224	水泥桿
臺北市	萬華區	頂碩里	B6238EE0527	水泥桿
臺北市	萬華區	頂碩里	B6238EE2477	水泥桿
臺北市	中正區	廈安里	B6238EE6502	水泥桿
臺北市	中正區	廈安里	B6238FE2313	水泥桿
臺北市	中正區	廈安里	B6238FE2401	水泥桿
臺北市	中正區	廈安里	B6238FE5882	水泥桿
臺北市	中正區	廈安里	B6238FE8941	水泥桿
臺北市	中正區	忠勤里	B6238GD9480	水泥桿
臺北市	中正區	廈安里	B6238GE0732	木桿
臺北市	中正區	廈安里	B6238GE1857	水泥桿
臺北市	中正區	忠勤里	B6238HC7793	水泥桿
臺北市	中正區	忠勤里	B6238HC8567	水泥桿
臺北市	中正區	忠勤里	B6238HC8797	水泥桿
臺北市	中正區	忠勤里	B6238HC9751	水泥桿
臺北市	中正區	廈安里	B6238HE8974	水泥桿
臺北市	萬華區	雙園里	B6239AB5485	水泥桿
臺北市	萬華區	頂碩里	B6239BA70	水泥桿
臺北市	萬華區	頂碩里	B6239BB08	水泥桿
臺北市	萬華區	頂碩里	B6239BB24	水泥桿
臺北市	萬華區	頂碩里	B6239BB45	水泥桿
臺北市	萬華區	頂碩里	B6239BB75	水泥桿
臺北市	萬華區	頂碩里	B6239BB80	水泥併桿
臺北市	萬華區	頂碩里	B6239CB01	水泥桿
臺北市	萬華區	頂碩里	B6239CB05	水泥桿
臺北市	萬華區	頂碩里	B6239CB25	水泥桿
臺北市	萬華區	頂碩里	B6239CB35	水泥桿
臺北市	萬華區	頂碩里	B6239CB41	水泥桿
臺北市	萬華區	頂碩里	B6239CB45	水泥桿
臺北市	萬華區	頂碩里	B6239CB77	水泥桿
臺北市	萬華區	頂碩里	B6239CC52	水泥桿
臺北市	萬華區	頂碩里	B6239CC61	水泥桿
臺北市	萬華區	頂碩里	B6239CC91	水泥桿
臺北市	萬華區	頂碩里	B6239DA07	水泥桿
臺北市	萬華區	頂碩里	B6239DA09	水泥桿
臺北市	萬華區	頂碩里	B6239DA99	水泥桿
臺北市	萬華區	頂碩里	B6239DB02	水泥桿
臺北市	萬華區	頂碩里	B6239DB92	木桿
臺北市	萬華區	頂碩里	B6239DB9500	水泥桿
臺北市	萬華區	頂碩里	B6239DC83	水泥桿
臺北市	萬華區	頂碩里	B6239EB48	水泥桿
臺北市	萬華區	頂碩里	B6239EB77	水泥桿
臺北市	萬華區	頂碩里	B6239EB97	水泥桿
臺北市	萬華區	頂碩里	B6239BB0995	水泥桿
臺北市	萬華區	頂碩里	B6239BB8611	水泥桿
臺北市	萬華區	頂碩里	B6239CA0974	水泥桿
臺北市	萬華區	頂碩里	B6239CA47	水泥桿
臺北市	萬華區	頂碩里	B6239CA7808	水泥桿
臺北市	萬華區	頂碩里	B6239CB20	水泥桿
臺北市	萬華區	頂碩里	B6239CB3132	水泥桿
臺北市	萬華區	頂碩里	B6239CB4065	水泥桿
臺北市	萬華區	頂碩里	B6239CC4190	水泥桿
臺北市	萬華區	頂碩里	B6239CC54	水泥桿
臺北市	萬華區	頂碩里	B6239DA4679	水泥桿
臺北市	萬華區	頂碩里	B6239DA4900	水泥桿
臺北市	萬華區	頂碩里	B6239DA6989	水泥桿
臺北市	萬華區	頂碩里	B6239DA7745	水泥桿
臺北市	萬華區	頂碩里	B6239DB07	水泥桿
臺北市	萬華區	頂碩里	B6239DB3861	水泥桿
臺北市	萬華區	頂碩里	B6239DB5642	木桿
臺北市	萬華區	頂碩里	B6239DB62	水泥桿
臺北市	萬華區	頂碩里	B6239DB7632	木桿
臺北市	萬華區	頂碩里	B6239DC0048	水泥桿
臺北市	萬華區	頂碩里	B6239DC2023	水泥桿
臺北市	萬華區	頂碩里	B6239DC33	水泥桿
臺北市	萬華區	頂碩里	B6239DC42	水泥桿
臺北市	萬華區	頂碩里	B6239DC4561	水泥桿
臺北市	萬華區	頂碩里	B6239DC9559	水泥桿
臺北市	萬華區	富福里	B6239DD98	水泥桿
臺北市	萬華區	頂碩里	B6239EA05	水泥桿
臺北市	萬華區	頂碩里	B6239EA3856	木桿
臺北市	萬華區	頂碩里	B6239EA5988	木桿
臺北市	萬華區	頂碩里	B6239EB2069	木桿
臺北市	萬華區	頂碩里	B6239EB2285	水泥桿
臺北市	萬華區	頂碩里	B6239EB6048	水泥桿
臺北市	萬華區	頂碩里	B6239EB6460	水泥桿
臺北市	萬華區	頂碩里	B6239EB6548	水泥桿
臺北市	萬華區	頂碩里	B6239EC4086	水泥桿
臺北市	萬華區	頂碩里	B6239EC8325	水泥桿
臺北市	萬華區	富福里	B6239EE8972	水泥桿
臺北市	中正區	廈安里	B6239FB1559	水泥桿
臺北市	中正區	廈安里	B6239FB2601	水泥桿
臺北市	萬華區	富福里	B6239FD5966	水泥桿
臺北市	中正區	廈安里	B6239GB83	水泥桿
臺北市	中正區	廈安里	B6239GB8390	水泥桿
臺北市	中正區	愛國里	B6239GC8579	水泥桿
臺北市	中正區	廈安里	B6239HA5094	木桿
臺北市	中正區	廈安里	B6239HA6135	水泥桿
臺北市	中正區	南門里	B6239HA99	水泥桿
臺北市	中正區	愛國里	B6239HB1753	水泥桿
臺北市	中正區	愛國里	B6239HB2489	水泥桿
臺北市	中正區	愛國里	B6239HB4531	水泥桿
臺北市	中正區	南門里	B6239HB5327	水泥桿
臺北市	中正區	南門里	B6239HB5354	水泥桿
臺北市	中正區	南門里	B6239HB5361	水泥桿
臺北市	中正區	南門里	B6239HB65	水泥桿
臺北市	中正區	南門里	B6239HB80	水泥桿
臺北市	萬華區	頂碩里	B6239EB71	水泥桿
臺北市	萬華區	富民里	B6240AB8268	水泥桿
臺北市	萬華區	富民里	B6240AC05	木桿
臺北市	萬華區	富民里	B6240AD88	水泥桿
臺北市	萬華區	富民里	B6240AE7390	水泥桿
臺北市	萬華區	富民里	B6240AE81	水泥桿
臺北市	萬華區	富民里	B6240AE84	水泥桿
臺北市	萬華區	富民里	B6240AE87	水泥桿
臺北市	萬華區	富民里	B6240BA21	水泥桿
臺北市	萬華區	富民里	B6240BA32	水泥桿
臺北市	萬華區	富民里	B6240BA3323	水泥桿
臺北市	萬華區	富民里	B6240BA3425	水泥桿
臺北市	萬華區	富民里	B6240BA3646	水泥桿
臺北市	萬華區	福音里	B6240BB9370	水泥桿
臺北市	萬華區	富民里	B6240BC5159	木桿
臺北市	萬華區	富民里	B6240BD7887	水泥桿
臺北市	萬華區	富民里	B6240BE3333	水泥桿
臺北市	萬華區	富民里	B6240BE3577	水泥桿
臺北市	萬華區	富民里	B6240BE7320	水泥桿
臺北市	萬華區	福音里	B6240CA7040	木桿
臺北市	萬華區	福音里	B6240CA9005	水泥桿
臺北市	萬華區	福音里	B6240CA9231	水泥桿
臺北市	萬華區	福音里	B6240CA9360	水泥桿
臺北市	萬華區	福音里	B6240CA96	水泥桿
臺北市	萬華區	福音里	B6240CD29	水泥桿
臺北市	萬華區	富福里	B6240EA2768	水泥桿
臺北市	萬華區	富福里	B6240EA6276	水泥桿
臺北市	萬華區	富福里	B6240EA6314	水泥桿
臺北市	萬華區	仁德里	B6240EC4400	水泥桿
臺北市	萬華區	仁德里	B6240EC4538	水泥桿
臺北市	萬華區	仁德里	B6240EC8381	水泥桿
臺北市	萬華區	仁德里	B6240ED6925	水泥桿
臺北市	萬華區	仁德里	B6240FB8789	水泥桿
臺北市	萬華區	仁德里	B6240FC5678	木桿
臺北市	萬華區	仁德里	B6240GB2484	水泥桿
臺北市	萬華區	仁德里	B6240GB2551	水泥桿
臺北市	萬華區	仁德里	B6240GC80	水泥桿
臺北市	萬華區	仁德里	B6240GD1366	木桿
臺北市	萬華區	仁德里	B6240GD3388	木桿
臺北市	萬華區	仁德里	B6240GE2226	水泥桿
臺北市	中正區	愛國里	B6240HB5414	水泥桿
臺北市	萬華區	青山里	B6241AA01	水泥桿
臺北市	萬華區	菜園里	B6241AA06	水泥桿
臺北市	萬華區	富民里	B6241AA8100	水泥桿
臺北市	萬華區	菜園里	B6241AB12	水泥桿
臺北市	萬華區	菜園里	B6241AC0576	水泥桿
臺北市	萬華區	菜園里	B6241AC2829	水泥桿
臺北市	萬華區	菜園里	B6241AC9805	水泥桿
臺北市	萬華區	菜園里	B6241AD3115	水泥桿
臺北市	萬華區	菜園里	B6241AD4514	水泥桿
臺北市	萬華區	菜園里	B6241AD5804	水泥桿
臺北市	萬華區	菜園里	B6241AE5191	水泥桿
臺北市	萬華區	菜園里	B6241AE9925	水泥桿
臺北市	萬華區	菜園里	B6241BC3568	木桿
臺北市	萬華區	菜園里	B6241BC3932	水泥桿
臺北市	萬華區	菜園里	B6241BC5776	水泥桿
臺北市	萬華區	菜園里	B6241BD61	水泥桿
臺北市	萬華區	菜園里	B6241BD8949	水泥桿
臺北市	萬華區	菜園里	B6241CA1208	水泥桿
臺北市	萬華區	菜園里	B6241CE1744	水泥桿
臺北市	萬華區	新起里	B6241DB4077	水泥桿
臺北市	萬華區	新起里	B6241GA7443	木桿
臺北市	萬華區	新起里	B6241HB4161	木桿
臺北市	萬華區	新起里	B6241HB8684	水泥桿
臺北市	萬華區	萬壽里	B6242EB92	水泥桿
臺北市	萬華區	萬壽里	B6242EB9597	水泥桿
臺北市	萬華區	福星里	B6242HB4840	水泥桿
臺北市	萬華區	福星里	B6242HB7414	木桿
臺北市	萬華區	福星里	B6242HB8619	水泥桿
臺北市	大同區	玉泉里	B6242HE1976	水泥桿
臺北市	大同區	永樂里	B6244HA0557	水泥桿
臺北市	大同區	永樂里	B6244HA4492	水泥桿
臺北市	大同區	永樂里	B6244HA5400	水泥併桿
臺北市	中正區	永昌里	B6337AE77	水泥桿
臺北市	中正區	永昌里	B6337AE56	水泥桿
臺北市	中正區	永昌里	B6337AE98	水泥桿
臺北市	中正區	永功里	B6337EE02	木桿
臺北市	中正區	永功里	B6337EE22	水泥桿
臺北市	中正區	螢雪里	B6337FD61	水泥桿
臺北市	中正區	永功里	B6337FE54	水泥桿
臺北市	中正區	永功里	B6337FE6079	水泥併桿
臺北市	中正區	螢雪里	B6337HE09	水泥桿
臺北市	中正區	螢雪里	B6337HE38	鋼桿
臺北市	中正區	螢雪里	B6337HE77	水泥桿
臺北市	中正區	永昌里	B6338AA0593	水泥桿
臺北市	中正區	永昌里	B6338AA2324	木桿
臺北市	中正區	永昌里	B6338AA3204	水泥桿
臺北市	中正區	永昌里	B6338AA5209	木桿
臺北市	中正區	永昌里	B6338AA6967	水泥桿
臺北市	中正區	永昌里	B6338AA9740	木桿
臺北市	中正區	永昌里	B6338BA8595	木桿
臺北市	中正區	龍興里	B6338CB9392	水泥桿
臺北市	中正區	永昌里	B6338AA9895	水泥桿
臺北市	中正區	永昌里	B6338AB4648	水泥桿
臺北市	中正區	忠勤里	B6338AC0372	水泥桿
臺北市	中正區	忠勤里	B6338AC1976	水泥桿
臺北市	中正區	忠勤里	B6338AC42	水泥桿
臺北市	中正區	忠勤里	B6338AC46	水泥桿
臺北市	中正區	忠勤里	B6238HD8348	水泥桿
臺北市	中正區	忠勤里	B6338AC57	水泥桿
臺北市	中正區	永昌里	B6338AC6179	水泥桿
臺北市	中正區	永昌里	B6338AC8589	水泥桿
臺北市	中正區	忠勤里	B6338AD0070	水泥桿
臺北市	中正區	忠勤里	B6338AD35	水泥桿
臺北市	中正區	忠勤里	B6338AD5018	水泥桿
臺北市	中正區	龍興里	B6338AD66	水泥桿
臺北市	中正區	廈安里	B6338AE2708	水泥桿
臺北市	中正區	龍興里	B6338AE3983	水泥桿
臺北市	中正區	永昌里	B6338BA2876	水泥桿
臺北市	中正區	永昌里	B6338BA3415	木桿
臺北市	中正區	永昌里	B6338BA3809	水泥桿
臺北市	中正區	永昌里	B6338BA39	水泥桿
臺北市	中正區	永昌里	B6338BB1188	木桿
臺北市	中正區	永昌里	B6338BB4289	水泥桿
臺北市	中正區	永昌里	B6338BB6602	水泥桿
臺北市	中正區	永昌里	B6338BB8411	水泥桿
臺北市	中正區	永昌里	B6338BB8544	水泥桿
臺北市	中正區	永昌里	B6338BB9457	水泥桿
臺北市	中正區	龍興里	B6338BD0325	水泥桿
臺北市	中正區	龍興里	B6338BD2169	水泥桿
臺北市	中正區	永昌里	B6338CA6700	水泥桿
臺北市	中正區	永昌里	B6338CA9468	水泥桿
臺北市	中正區	永昌里	B6338CA2624	木桿
臺北市	中正區	永昌里	B6338CA49	水泥桿
臺北市	中正區	龍興里	B6338CB1738	水泥桿
臺北市	中正區	龍興里	B6338CB2895	水泥桿
臺北市	中正區	龍興里	B6338CB6262	水泥桿
臺北市	中正區	龍興里	B6338CB8550	水泥桿
臺北市	中正區	永昌里	B6338AB9018	水泥桿
臺北市	中正區	龍興里	B6338CC3126	水泥桿
臺北市	中正區	龍興里	B6338CC99	水泥桿
臺北市	中正區	永功里	B6338DA58	水泥桿
臺北市	中正區	龍興里	B6338DB0064	水泥桿
臺北市	中正區	龍興里	B6338DC41	水泥桿
臺北市	中正區	永功里	B6338EC5634	水泥桿
臺北市	中正區	永功里	B6338EC8021	水泥桿
臺北市	中正區	永功里	B6338EC9396	水泥桿
臺北市	中正區	永功里	B6338FB0773	水泥桿
臺北市	中正區	永功里	B6338FB1839	水泥桿
臺北市	中正區	永功里	B6338FB9866	水泥桿
臺北市	中正區	螢雪里	B6338GA6091	水泥桿
臺北市	中正區	龍光里	B6338GC3880	木桿
臺北市	中正區	龍光里	B6338GD7624	水泥桿
臺北市	中正區	螢雪里	B6338HA1274	水泥桿
臺北市	中正區	螢雪里	B6338HA5282	水泥桿
臺北市	中正區	螢雪里	B6338HA7419	水泥併桿
臺北市	中正區	螢雪里	B6338HA6574	水泥桿
臺北市	中正區	螢雪里	B6338HA7419	水泥桿
臺北市	中正區	螢雪里	B6338HA8073	水泥桿
臺北市	中正區	螢雪里	B6338HA9292	水泥桿
臺北市	中正區	南門里	B6339AB2042	木桿
臺北市	中正區	南門里	B6339AB5055	水泥桿
臺北市	中正區	南門里	B6339AB7049	木桿
臺北市	中正區	南門里	B6339AC5327	水泥桿
臺北市	中正區	南門里	B6339AC6223	水泥桿
臺北市	中正區	南門里	B6339BC9454	水泥桿
臺北市	中正區	南門里	B6339CC3234	水泥桿
臺北市	中正區	南門里	B6339CC3451	木桿
臺北市	中正區	南門里	B6339CC3795	木桿
臺北市	中正區	南門里	B6339CC3951	水泥桿
臺北市	中正區	南門里	B6339DC6216	水泥桿
臺北市	中正區	南門里	B6339DD8469	木桿
臺北市	中正區	南門里	B6339DD9330	水泥桿
臺北市	中正區	南門里	B6339DE6491	木桿
臺北市	中正區	南門里	B6339DE7225	水泥桿
臺北市	中正區	南門里	B6339DE78	水泥併桿
臺北市	中正區	南門里	B6339EB0925	水泥桿
臺北市	中正區	南門里	B6339EB6457	水泥桿
臺北市	中正區	南門里	B6339EB74	水泥桿
臺北市	中正區	南門里	B6339EB8458	水泥桿
臺北市	中正區	南門里	B6339EC0315	水泥桿
臺北市	中正區	南門里	B6339EC2441	水泥桿
臺北市	中正區	南門里	B6339EC9038	水泥桿
臺北市	中正區	建國里	B6340BC12	水泥桿
臺北市	中正區	南門里	B6340BA3625	木桿
臺北市	中正區	南門里	B6340BA8393	水泥桿
臺北市	中正區	南門里	B6340CA0035	水泥桿
臺北市	中正區	南門里	B6340CA0199	水泥桿
臺北市	中正區	建國里	B6340GD0998	水泥桿
臺北市	中正區	建國里	B6340GD9798	水泥桿
臺北市	中正區	建國里	B6340GE9178	水泥桿
臺北市	中正區	光復里	B6341EE58	水泥桿
臺北市	萬華區	福星里	B6342AB5222	水泥桿
臺北市	萬華區	福星里	B6342AD5375	水泥桿
臺北市	萬華區	福星里	B6342AD7959	水泥桿
臺北市	萬華區	福星里	B6342AD8352	水泥桿
臺北市	萬華區	福星里	B6342BD2254	木桿
臺北市	大同區	玉泉里	B6342BE05	水泥桿
臺北市	大同區	玉泉里	B6342BE4513	水泥桿
