"CityName","TownName","VilCode","VilName","NesatAndHaitang","Megi"
"台北市","信義區","6300200-008","廣居里",244.217918552869,184.337436597263
"台北市","信義區","6300200-009","安康里",244.217918552869,184.337436597263
"台北市","信義區","6300200-010","六藝里",244.217918552869,184.337436597263
"台北市","信義區","6300200-011","雅祥里",244.217918552869,184.337436597263
"台北市","信義區","6300200-012","五常里",244.217918552869,184.337436597263
"台北市","信義區","6300200-013","五全里",244.217918552869,184.337436597263
"台北市","信義區","6300200-014","永吉里",244.217918552869,184.337436597263
"台北市","信義區","6300200-015","長春里",244.217918552869,184.337436597263
"台北市","信義區","6300200-016","四育里",244.217918552869,184.337436597263
"台北市","信義區","6300200-017","四維里",244.217918552869,184.337436597263
"台北市","信義區","6300200-018","永春里",244.217918552869,184.337436597263
"台北市","信義區","6300200-019","富臺里",244.217918552869,184.337436597263
"台北市","信義區","6300200-020","國業里",244.217918552869,184.337436597263
"台北市","信義區","6300200-021","松隆里",244.217918552869,184.337436597263
"台北市","信義區","6300200-022","松友里",244.217918552869,184.337436597263
"台北市","信義區","6300200-023","松光里",244.217918552869,184.337436597263
"台北市","信義區","6300200-024","中坡里",244.217918552869,184.337436597263
"台北市","信義區","6300200-025","中行里",244.217918552869,184.337436597263
"台北市","信義區","6300200-026","大道里",244.217918552869,184.337436597263
"台北市","信義區","6300200-027","大仁里",244.217918552869,184.337436597263
"台北市","信義區","6300200-028","景新里",244.217918552869,184.337436597263
"台北市","信義區","6300200-029","惠安里",244.217918552869,184.337436597263
"台北市","信義區","6300200-030","三張里",244.217918552869,184.337436597263
"台北市","信義區","6300200-031","三犁里",244.217918552869,184.337436597263
"台北市","信義區","6300200-032","六合里",244.217918552869,184.337436597263
"台北市","信義區","6300200-033","泰和里",244.217918552869,184.337436597263
"台北市","信義區","6300200-034","景聯里",244.217918552869,184.337436597263
"台北市","信義區","6300200-035","景勤里",244.217918552869,184.337436597263
"台北市","信義區","6300200-036","雙和里",244.217918552869,184.337436597263
"台北市","信義區","6300200-037","嘉興里",244.217918552869,184.337436597263
"台北市","信義區","6300200-038","黎順里",244.217918552869,184.337436597263
"台北市","信義區","6300200-039","黎平里",244.217918552869,184.337436597263
"台北市","信義區","6300200-040","黎忠里",244.217918552869,184.337436597263
"台北市","信義區","6300200-041","黎安里",244.217918552869,184.337436597263
"台北市","大安區","6300300-001","德安里",308.163336821956,103.758929525365
"台北市","大安區","6300300-002","仁慈里",308.163336821956,103.758929525365
"台北市","大安區","6300300-003","和安里",308.163336821956,103.758929525365
"台北市","大安區","6300300-004","民炤里",308.163336821956,103.758929525365
"台北市","大安區","6300300-005","仁愛里",308.163336821956,103.758929525365
"台北市","大安區","6300300-006","義村里",308.163336821956,103.758929525365
"台北市","大安區","6300300-007","民輝里",308.163336821956,103.758929525365
"台北市","大安區","6300300-008","昌隆里",308.163336821956,103.758929525365
"台北市","大安區","6300300-009","誠安里",308.163336821956,103.758929525365
"台北市","大安區","6300300-010","光武里",308.163336821956,103.758929525365
"台北市","大安區","6300300-011","龍坡里",308.163336821956,103.758929525365
"台北市","大安區","6300300-012","龍泉里",308.163336821956,103.758929525365
"台北市","大安區","6300300-013","古風里",308.163336821956,103.758929525365
"台北市","大安區","6300300-014","古莊里",308.163336821956,103.758929525365
"台北市","大安區","6300300-015","龍安里",308.163336821956,103.758929525365
"台北市","大安區","6300300-016","錦安里",308.163336821956,103.758929525365
"台北市","大安區","6300300-017","福住里",308.163336821956,103.758929525365
"台北市","大安區","6300300-018","永康里",308.163336821956,103.758929525365
"台北市","大安區","6300300-019","光明里",308.163336821956,103.758929525365
"台北市","大安區","6300300-020","錦泰里",308.163336821956,103.758929525365
"台北市","大安區","6300300-021","錦華里",308.163336821956,103.758929525365
"台北市","大安區","6300300-022","龍圖里",308.163336821956,103.758929525365
"台北市","大安區","6300300-023","新龍里",308.163336821956,103.758929525365
"台北市","大安區","6300300-026","龍陣里",308.163336821956,103.758929525365
"台北市","大安區","6300300-027","龍雲里",308.163336821956,103.758929525365
"台北市","大安區","6300300-028","龍生里",308.163336821956,103.758929525365
"台北市","大安區","6300300-029","住安里",308.163336821956,103.758929525365
"台北市","大安區","6300300-030","義安里",308.163336821956,103.758929525365
"台北市","大安區","6300300-031","通化里",308.163336821956,103.758929525365
"台北市","大安區","6300300-032","通安里",308.163336821956,103.758929525365
"台北市","大安區","6300300-033","臨江里",308.163336821956,103.758929525365
"台北市","大安區","6300300-034","法治里",308.163336821956,103.758929525365
"台北市","大安區","6300300-035","全安里",308.163336821956,103.758929525365
"台北市","大安區","6300300-036","群賢里",308.163336821956,103.758929525365
"台北市","大安區","6300300-037","群英里",308.163336821956,103.758929525365
"台北市","大安區","6300300-038","虎嘯里",308.163336821956,103.758929525365
"台北市","大安區","6300300-039","臥龍里",308.163336821956,103.758929525365
"台北市","大安區","6300300-040","龍淵里",308.163336821956,103.758929525365
"台北市","大安區","6300300-041","龍門里",308.163336821956,103.758929525365
"台北市","大安區","6300300-043","大學里",308.163336821956,103.758929525365
"台北市","大安區","6300300-044","芳和里",308.163336821956,103.758929525365
"台北市","大安區","6300300-046","黎元里",308.163336821956,103.758929525365
"台北市","大安區","6300300-047","黎孝里",308.163336821956,103.758929525365
"台北市","大安區","6300300-048","黎和里",308.163336821956,103.758929525365
"台北市","大安區","6300300-049","建安里",308.163336821956,103.758929525365
"台北市","大安區","6300300-050","建倫里",308.163336821956,103.758929525365
"台北市","大安區","6300300-051","敦安里",308.163336821956,103.758929525365
"台北市","大安區","6300300-052","正聲里",308.163336821956,103.758929525365
"台北市","大安區","6300300-053","敦煌里",308.163336821956,103.758929525365
"台北市","大安區","6300300-054","華聲里",308.163336821956,103.758929525365
"台北市","大安區","6300300-055","車層里",308.163336821956,103.758929525365
"台北市","大安區","6300300-056","光信里",308.163336821956,103.758929525365
"台北市","大安區","6300300-057","學府里",308.163336821956,103.758929525365
"台北市","中山區","6300400-001","正守里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-002","正義里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-003","正得里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-004","民安里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-005","康樂里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-006","中山里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-007","聚盛里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-008","集英里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-009","聚葉里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-010","恆安里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-011","晴光里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-012","圓山里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-013","劍潭里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-014","大直里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-015","成功里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-016","永安里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-017","大佳里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-018","新喜里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-019","新庄里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-020","新福里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-021","松江里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-022","新生里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-023","中庄里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-024","行政里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-025","行仁里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-026","行孝里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-027","下埤里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-028","江寧里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-029","江山里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-030","中吉里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-031","中原里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-032","興亞里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-033","中央里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-034","朱馥里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-035","龍洲里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-036","朱園里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-037","埤頭里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-038","朱崙里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-039","力行里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-040","復華里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-041","金泰里",325.531693296667,97.5717840155567
"台北市","中山區","6300400-042","北安里",325.531693296667,97.5717840155567
"台北市","中正區","6300500-001","水源里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-002","富水里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-003","文盛里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-004","林興里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-005","河堤里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-006","頂東里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-007","網溪里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-008","板溪里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-009","螢圃里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-010","螢雪里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-011","永功里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-012","永昌里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-013","龍興里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-014","忠勤里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-015","廈安里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-016","愛國里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-017","南門里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-018","龍光里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-019","南福里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-020","龍福里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-021","新營里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-022","建國里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-023","光復里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-024","黎明里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-025","梅花里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-026","幸福里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-027","幸市里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-028","東門里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-029","文北里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-030","文祥里",271.978446773597,53.9765962644514
"台北市","中正區","6300500-031","三愛里",271.978446773597,53.9765962644514
"台北市","大同區","6300600-001","玉泉里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-002","建明里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-003","建功里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-004","建泰里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-005","永樂里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-006","朝陽里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-007","星明里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-008","光能里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-009","大有里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-010","延平里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-011","雙連里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-012","南芳里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-013","民權里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-014","景星里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-015","隆和里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-016","蓬萊里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-017","國順里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-018","國慶里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-019","揚雅里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-020","斯文里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-021","鄰江里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-022","至聖里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-024","老師里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-025","重慶里",321.932315995241,59.8308588294472
"台北市","大同區","6300600-026","保安里",321.932315995241,59.8308588294472
"台北市","萬華區","6300700-001","福星里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-002","萬壽里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-003","西門里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-004","新起里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-005","菜園里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-006","青山里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-007","富民里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-008","福音里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-009","仁德里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-010","富福里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-011","頂碩里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-012","雙園里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-013","新忠里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-014","新和里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-015","糖廍里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-016","和平里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-017","綠堤里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-018","華江里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-019","柳鄉里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-020","日善里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-021","新安里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-022","忠德里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-023","孝德里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-024","和德里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-025","錦德里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-026","全德里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-027","保德里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-028","銘德里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-029","榮德里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-030","壽德里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-031","興德里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-032","華中里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-033","日祥里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-034","忠貞里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-035","凌霄里",316.69312942753,81.8258689971668
"台北市","萬華區","6300700-036","騰雲里",316.69312942753,81.8258689971668
"台北市","文山區","6300800-001","景行里",261.126790076742,259.784541075021
"台北市","文山區","6300800-002","景東里",261.126790076742,259.784541075021
"台北市","文山區","6300800-003","景美里",261.126790076742,259.784541075021
"台北市","文山區","6300800-004","景慶里",261.126790076742,259.784541075021
"台北市","文山區","6300800-005","景仁里",261.126790076742,259.784541075021
"台北市","文山區","6300800-006","景華里",261.126790076742,259.784541075021
"台北市","文山區","6300800-007","萬有里",261.126790076742,259.784541075021
"台北市","文山區","6300800-008","萬祥里",261.126790076742,259.784541075021
"台北市","文山區","6300800-009","萬隆里",261.126790076742,259.784541075021
"台北市","文山區","6300800-010","萬年里",261.126790076742,259.784541075021
"台北市","文山區","6300800-011","萬和里",261.126790076742,259.784541075021
"台北市","文山區","6300800-012","萬盛里",261.126790076742,259.784541075021
"台北市","文山區","6300800-013","興豐里",261.126790076742,259.784541075021
"台北市","文山區","6300800-014","興光里",261.126790076742,259.784541075021
"台北市","文山區","6300800-015","興家里",261.126790076742,259.784541075021
"台北市","文山區","6300800-016","興得里",261.126790076742,259.784541075021
"台北市","文山區","6300800-017","興業里",261.126790076742,259.784541075021
"台北市","文山區","6300800-018","興安里",261.126790076742,259.784541075021
"台北市","文山區","6300800-019","興福里",261.126790076742,259.784541075021
"台北市","文山區","6300800-020","興旺里",261.126790076742,259.784541075021
"台北市","文山區","6300800-021","興泰里",261.126790076742,259.784541075021
"台北市","文山區","6300800-022","興昌里",261.126790076742,259.784541075021
"台北市","文山區","6300800-023","試院里",261.126790076742,259.784541075021
"台北市","文山區","6300800-024","華興里",261.126790076742,259.784541075021
"台北市","文山區","6300800-025","明義里",261.126790076742,259.784541075021
"台北市","文山區","6300800-026","明興里",261.126790076742,259.784541075021
"台北市","文山區","6300800-027","木柵里",261.126790076742,259.784541075021
"台北市","文山區","6300800-028","木新里",261.126790076742,259.784541075021
"台北市","文山區","6300800-029","順興里",261.126790076742,259.784541075021
"台北市","文山區","6300800-030","樟林里",261.126790076742,259.784541075021
"台北市","文山區","6300800-031","樟新里",261.126790076742,259.784541075021
"台北市","文山區","6300800-032","樟腳里",261.126790076742,259.784541075021
"台北市","文山區","6300800-033","萬芳里",261.126790076742,259.784541075021
"台北市","文山區","6300800-034","博嘉里",261.126790076742,259.784541075021
"台北市","文山區","6300800-035","萬興里",261.126790076742,259.784541075021
"台北市","文山區","6300800-036","指南里",261.126790076742,259.784541075021
"台北市","文山區","6300800-037","老泉里",261.126790076742,259.784541075021
"台北市","文山區","6300800-038","忠順里",261.126790076742,259.784541075021
"台北市","文山區","6300800-039","萬美里",261.126790076742,259.784541075021
"台北市","文山區","6300800-040","政大里",261.126790076742,259.784541075021
"台北市","文山區","6300800-041","樟文里",261.126790076742,259.784541075021
"台北市","文山區","6300800-042","興邦里",261.126790076742,259.784541075021
"台北市","文山區","6300800-043","樟樹里",261.126790076742,259.784541075021
"台北市","南港區","6300900-001","南港里",263.600716265099,607.322679781741
"台北市","南港區","6300900-002","中南里",263.600716265099,607.322679781741
"台北市","南港區","6300900-003","新富里",263.600716265099,607.322679781741
"台北市","南港區","6300900-004","三重里",263.600716265099,607.322679781741
"台北市","南港區","6300900-005","東新里",263.600716265099,607.322679781741
"台北市","南港區","6300900-006","新光里",263.600716265099,607.322679781741
"台北市","南港區","6300900-007","東明里",263.600716265099,607.322679781741
"台北市","南港區","6300900-008","西新里",263.600716265099,607.322679781741
"台北市","南港區","6300900-009","玉成里",263.600716265099,607.322679781741
"台北市","南港區","6300900-010","合成里",263.600716265099,607.322679781741
"台北市","南港區","6300900-011","成福里",263.600716265099,607.322679781741
"台北市","南港區","6300900-012","萬福里",263.600716265099,607.322679781741
"台北市","南港區","6300900-013","鴻福里",263.600716265099,607.322679781741
"台北市","南港區","6300900-014","百福里",263.600716265099,607.322679781741
"台北市","南港區","6300900-015","聯成里",263.600716265099,607.322679781741
"台北市","南港區","6300900-016","舊莊里",263.600716265099,607.322679781741
"台北市","南港區","6300900-017","中研里",263.600716265099,607.322679781741
"台北市","南港區","6300900-018","九如里",263.600716265099,607.322679781741
"台北市","南港區","6300900-019","仁福里",263.600716265099,607.322679781741
"台北市","南港區","6300900-020","重陽里",263.600716265099,607.322679781741
"台北市","內湖區","6301000-001","西湖里",268.723781509,705.067467880578
"台北市","內湖區","6301000-002","西康里",268.723781509,705.067467880578
"台北市","內湖區","6301000-003","西安里",268.723781509,705.067467880578
"台北市","內湖區","6301000-005","港墘里",268.723781509,705.067467880578
"台北市","內湖區","6301000-006","港都里",268.723781509,705.067467880578
"台北市","內湖區","6301000-007","港富里",268.723781509,705.067467880578
"台北市","內湖區","6301000-008","港華里",268.723781509,705.067467880578
"台北市","內湖區","6301000-009","內湖里",268.723781509,705.067467880578
"台北市","內湖區","6301000-010","湖濱里",268.723781509,705.067467880578
"台北市","內湖區","6301000-011","紫星里",268.723781509,705.067467880578
"台北市","內湖區","6301000-012","大湖里",268.723781509,705.067467880578
"台北市","內湖區","6301000-013","金龍里",268.723781509,705.067467880578
"台北市","內湖區","6301000-014","金瑞里",268.723781509,705.067467880578
"台北市","內湖區","6301000-015","碧山里",268.723781509,705.067467880578
"台北市","內湖區","6301000-016","紫雲里",268.723781509,705.067467880578
"台北市","內湖區","6301000-017","清白里",268.723781509,705.067467880578
"台北市","內湖區","6301000-018","葫洲里",268.723781509,705.067467880578
"台北市","內湖區","6301000-019","紫陽里",268.723781509,705.067467880578
"台北市","內湖區","6301000-020","瑞陽里",268.723781509,705.067467880578
"台北市","內湖區","6301000-021","瑞光里",268.723781509,705.067467880578
"台北市","內湖區","6301000-022","五分里",268.723781509,705.067467880578
"台北市","內湖區","6301000-023","東湖里",268.723781509,705.067467880578
"台北市","內湖區","6301000-024","樂康里",268.723781509,705.067467880578
"台北市","內湖區","6301000-025","內溝里",268.723781509,705.067467880578
"台北市","內湖區","6301000-026","週美里",268.723781509,705.067467880578
"台北市","內湖區","6301000-027","行善里",268.723781509,705.067467880578
"台北市","內湖區","6301000-028","石潭里",268.723781509,705.067467880578
"台北市","內湖區","6301000-029","湖興里",268.723781509,705.067467880578
"台北市","內湖區","6301000-030","湖元里",268.723781509,705.067467880578
"台北市","內湖區","6301000-031","安湖里",268.723781509,705.067467880578
"台北市","內湖區","6301000-032","秀湖里",268.723781509,705.067467880578
"台北市","內湖區","6301000-033","安泰里",268.723781509,705.067467880578
"台北市","內湖區","6301000-034","金湖里",268.723781509,705.067467880578
"台北市","內湖區","6301000-035","康寧里",268.723781509,705.067467880578
"台北市","內湖區","6301000-036","明湖里",268.723781509,705.067467880578
"台北市","內湖區","6301000-037","蘆洲里",268.723781509,705.067467880578
"台北市","內湖區","6301000-038","麗山里",268.723781509,705.067467880578
"台北市","內湖區","6301000-039","寶湖里",268.723781509,705.067467880578
"台北市","內湖區","6301000-040","南湖里",268.723781509,705.067467880578
"台北市","士林區","6301100-001","仁勇里",286.647115316989,827.85731223657
"台北市","士林區","6301100-002","義信里",286.647115316989,827.85731223657
"台北市","士林區","6301100-003","福林里",286.647115316989,827.85731223657
"台北市","士林區","6301100-004","福德里",286.647115316989,827.85731223657
"台北市","士林區","6301100-005","福志里",286.647115316989,827.85731223657
"台北市","士林區","6301100-006","舊佳里",286.647115316989,827.85731223657
"台北市","士林區","6301100-007","福佳里",286.647115316989,827.85731223657
"台北市","士林區","6301100-008","後港里",286.647115316989,827.85731223657
"台北市","士林區","6301100-009","福中里",286.647115316989,827.85731223657
"台北市","士林區","6301100-010","前港里",286.647115316989,827.85731223657
"台北市","士林區","6301100-011","百齡里",286.647115316989,827.85731223657
"台北市","士林區","6301100-012","承德里",286.647115316989,827.85731223657
"台北市","士林區","6301100-013","福華里",286.647115316989,827.85731223657
"台北市","士林區","6301100-014","明勝里",286.647115316989,827.85731223657
"台北市","士林區","6301100-015","福順里",286.647115316989,827.85731223657
"台北市","士林區","6301100-016","富光里",286.647115316989,827.85731223657
"台北市","士林區","6301100-017","葫蘆里",286.647115316989,827.85731223657
"台北市","士林區","6301100-018","葫東里",286.647115316989,827.85731223657
"台北市","士林區","6301100-019","社子里",286.647115316989,827.85731223657
"台北市","士林區","6301100-020","社新里",286.647115316989,827.85731223657
"台北市","士林區","6301100-021","社園里",286.647115316989,827.85731223657
"台北市","士林區","6301100-022","永倫里",286.647115316989,827.85731223657
"台北市","士林區","6301100-023","福安里",286.647115316989,827.85731223657
"台北市","士林區","6301100-024","富洲里",286.647115316989,827.85731223657
"台北市","士林區","6301100-025","岩山里",286.647115316989,827.85731223657
"台北市","士林區","6301100-026","名山里",286.647115316989,827.85731223657
"台北市","士林區","6301100-027","德行里",286.647115316989,827.85731223657
"台北市","士林區","6301100-028","德華里",286.647115316989,827.85731223657
"台北市","士林區","6301100-029","聖山里",286.647115316989,827.85731223657
"台北市","士林區","6301100-030","忠誠里",286.647115316989,827.85731223657
"台北市","士林區","6301100-031","芝山里",286.647115316989,827.85731223657
"台北市","士林區","6301100-032","東山里",286.647115316989,827.85731223657
"台北市","士林區","6301100-033","三玉里",286.647115316989,827.85731223657
"台北市","士林區","6301100-034","蘭雅里",286.647115316989,827.85731223657
"台北市","士林區","6301100-035","蘭興里",286.647115316989,827.85731223657
"台北市","士林區","6301100-036","天福里",286.647115316989,827.85731223657
"台北市","士林區","6301100-037","天祿里",286.647115316989,827.85731223657
"台北市","士林區","6301100-038","天壽里",286.647115316989,827.85731223657
"台北市","士林區","6301100-039","天和里",286.647115316989,827.85731223657
"台北市","士林區","6301100-040","天山里",286.647115316989,827.85731223657
"台北市","士林區","6301100-041","天玉里",286.647115316989,827.85731223657
"台北市","士林區","6301100-042","天母里",286.647115316989,827.85731223657
"台北市","士林區","6301100-043","永福里",286.647115316989,827.85731223657
"台北市","士林區","6301100-044","公館里",286.647115316989,827.85731223657
